Data;QuantidadePerdida;SetorProduto;CategoriaProduto;NomeProdutoCompleto;PrecoVenda;Fornecedor;PrecoCusto;TipoPerda;Produto;AcaoReducaoPerda;CustoReducaoPerda;Loja;Ano;NomeMes;NomeDia;ValorTotalPerdaVenda;ValorTotalPerdaCusto
2024-08-06;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;agosto;terça-feira;147.96;90.0
2024-02-21;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;fevereiro;quarta-feira;147.96;90.0
2024-11-14;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;novembro;quinta-feira;147.96;90.0
2024-01-24;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;janeiro;quarta-feira;147.96;90.0
2024-10-24;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;outubro;quinta-feira;184.95000000000002;112.5
2024-07-04;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;julho;quinta-feira;147.96;90.0
2024-01-01;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;janeiro;segunda-feira;184.95000000000002;112.5
2024-03-26;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;março;terça-feira;184.95000000000002;112.5
2024-08-05;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;agosto;segunda-feira;147.96;90.0
2024-08-16;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;agosto;sexta-feira;110.97;67.5
2024-05-20;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;maio;segunda-feira;147.96;90.0
2024-04-14;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;abril;domingo;110.97;67.5
2024-11-15;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;novembro;sexta-feira;110.97;67.5
2024-06-27;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;junho;quinta-feira;110.97;67.5
2024-08-14;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;agosto;quarta-feira;184.95000000000002;112.5
2024-11-16;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;novembro;sábado;147.96;90.0
2024-04-02;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;abril;terça-feira;110.97;67.5
2024-06-09;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;junho;domingo;147.96;90.0
2024-10-30;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;outubro;quarta-feira;110.97;67.5
2024-12-22;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;dezembro;domingo;184.95000000000002;112.5
2024-05-14;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;maio;terça-feira;147.96;90.0
2024-08-05;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;agosto;segunda-feira;184.95000000000002;112.5
2024-03-09;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;março;sábado;147.96;90.0
2024-12-29;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;dezembro;domingo;110.97;67.5
2024-06-08;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;junho;sábado;110.97;67.5
2024-12-18;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;dezembro;quarta-feira;184.95000000000002;112.5
2024-01-03;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;janeiro;quarta-feira;184.95000000000002;112.5
2024-05-26;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;maio;domingo;110.97;67.5
2024-01-15;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;janeiro;segunda-feira;110.97;67.5
2024-03-26;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;março;terça-feira;184.95000000000002;112.5
2024-12-25;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;dezembro;quarta-feira;184.95000000000002;112.5
2024-07-08;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;julho;segunda-feira;184.95000000000002;112.5
2024-02-16;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;fevereiro;sexta-feira;184.95000000000002;112.5
2024-07-27;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;julho;sábado;147.96;90.0
2024-02-04;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;fevereiro;domingo;184.95000000000002;112.5
2024-07-17;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;julho;quarta-feira;147.96;90.0
2024-01-12;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;janeiro;sexta-feira;147.96;90.0
2024-08-18;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;agosto;domingo;147.96;90.0
2024-10-15;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;outubro;terça-feira;147.96;90.0
2024-10-15;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;outubro;terça-feira;184.95000000000002;112.5
2024-09-01;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;setembro;domingo;184.95000000000002;112.5
2024-03-28;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;março;quinta-feira;110.97;67.5
2024-03-06;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;março;quarta-feira;147.96;90.0
2024-03-04;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;março;segunda-feira;110.97;67.5
2024-06-21;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;junho;sexta-feira;110.97;67.5
2024-11-21;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;novembro;quinta-feira;184.95000000000002;112.5
2024-04-17;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;abril;quarta-feira;147.96;90.0
2024-02-21;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;fevereiro;quarta-feira;147.96;90.0
2024-12-13;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;dezembro;sexta-feira;147.96;90.0
2024-04-01;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;abril;segunda-feira;184.95000000000002;112.5
2024-10-19;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;outubro;sábado;184.95000000000002;112.5
2024-06-09;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;junho;domingo;147.96;90.0
2024-02-16;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;fevereiro;sexta-feira;184.95000000000002;112.5
2024-02-28;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;fevereiro;quarta-feira;110.97;67.5
2024-05-23;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;maio;quinta-feira;110.97;67.5
2024-12-29;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;dezembro;domingo;110.97;67.5
2024-10-19;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;outubro;sábado;184.95000000000002;112.5
2024-07-29;3;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;julho;segunda-feira;110.97;67.5
2024-11-04;4;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;novembro;segunda-feira;147.96;90.0
2024-06-26;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Morumbi;2024;junho;quarta-feira;184.95000000000002;112.5
2024-09-19;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;setembro;quinta-feira;184.95000000000002;112.5
2024-03-22;5;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Shop. Market Place;2024;março;sexta-feira;184.95000000000002;112.5
2024-03-28;2;Mercearia;Massas Frescas;Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g;34.99;Bella Pasta;23.0;Sensibilidade a variações de temperatura;Tortellini Massa Italiana;Congelamento Parcial;100;Itaim Bibi;2024;março;quinta-feira;69.98;46.0
2024-02-24;2;Frios e Embutidos;Queijos;Queijo Mozzarella Oba Bem Querer Bufala 160g;14.99;Lactobom;9.5;Sensibilidade a variações de temperatura;Queijo Mozzarella Oba;Porcionamento de Produtos;50;Itaim Bibi;2024;fevereiro;sábado;29.98;19.0
2024-02-24;2;Laticínios;Manteigas;Manteiga Pote Com Sal Aviação 200g;17.99;Delícia Láctea;11.5;Sensibilidade a variações de temperatura;Manteiga Pote Com Sal;Uso de Sistema e Controles IA;10000;Morumbi;2024;fevereiro;sábado;35.98;23.0
2024-11-08;2;Açougue;Filé Mignon;Filé Mignon Bovino Com Cordão Peça A Vácuo Kg;89.99;Fazenda Angus;60.0;Sensibilidade a variações de temperatura;Filé Mignon Bovino Com Cordão;Skin Pack;4000;Itaim Bibi;2024;novembro;sexta-feira;179.98;120.0
2024-11-28;2;Mercearia;Massas Frescas;Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g;34.99;Bella Pasta;23.0;Sensibilidade a variações de temperatura;Tortellini Massa Italiana;Congelamento Parcial;100;Shop. Market Place;2024;novembro;quinta-feira;69.98;46.0
2024-06-23;2;Frios e Embutidos;Queijos;Queijo Mozzarella Oba Bem Querer Bufala 160g;14.99;Lactobom;9.5;Sensibilidade a variações de temperatura;Queijo Mozzarella Oba;Porcionamento de Produtos;50;Itaim Bibi;2024;junho;domingo;29.98;19.0
2024-06-08;2;Laticínios;Manteigas;Manteiga Pote Com Sal Aviação 200g;17.99;Delícia Láctea;11.5;Sensibilidade a variações de temperatura;Manteiga Pote Com Sal;Uso de Sistema e Controles IA;10000;Morumbi;2024;junho;sábado;35.98;23.0
2024-02-11;2;Açougue;Miolo da Alcatra;Baby Beef Angus Oba Reserve Kg;119.9;Fazenda Angus;80.0;Sensibilidade a variações de temperatura;Baby Beef Angus Oba;Uso Equipamentos de Maturação;3000;Morumbi;2024;fevereiro;domingo;239.8;160.0
2024-05-13;2;Frios e Embutidos;Queijos;Queijo Mozzarella Oba Bem Querer Bufala 160g;14.99;Lactobom;9.5;Sensibilidade a variações de temperatura;Queijo Mozzarella Oba;Porcionamento de Produtos;50;Shop. Market Place;2024;maio;segunda-feira;29.98;19.0
2024-10-11;2;Laticínios;Manteigas;Manteiga Pote Com Sal Aviação 200g;17.99;Delícia Láctea;11.5;Sensibilidade a variações de temperatura;Manteiga Pote Com Sal;Uso de Sistema e Controles IA;10000;Morumbi;2024;outubro;sexta-feira;35.98;23.0
2024-05-15;2;Açougue;Filé Mignon;Filé Mignon Bovino Com Cordão Peça A Vácuo Kg;89.99;Fazenda Angus;60.0;Sensibilidade a variações de temperatura;Filé Mignon Bovino Com Cordão;Skin Pack;4000;Morumbi;2024;maio;quarta-feira;179.98;120.0
2024-05-08;2;Açougue;Filé Mignon;Filé Mignon Bovino Com Cordão Peça A Vácuo Kg;89.99;Fazenda Angus;60.0;Sensibilidade a variações de temperatura;Filé Mignon Bovino Com Cordão;Skin Pack;4000;Itaim Bibi;2024;maio;quarta-feira;179.98;120.0
2024-12-07;2;Açougue;Filé Mignon;Filé Mignon Bovino Com Cordão Peça A Vácuo Kg;89.99;Fazenda Angus;60.0;Sensibilidade a variações de temperatura;Filé Mignon Bovino Com Cordão;Skin Pack;4000;Morumbi;2024;dezembro;sábado;179.98;120.0
2024-07-19;2;Frios e Embutidos;Queijos;Queijo Mozzarella Oba Bem Querer Bufala 160g;14.99;Lactobom;9.5;Sensibilidade a variações de temperatura;Queijo Mozzarella Oba;Porcionamento de Produtos;50;Morumbi;2024;julho;sexta-feira;29.98;19.0
2024-01-25;2;Açougue;Miolo da Alcatra;Baby Beef Angus Oba Reserve Kg;119.9;Fazenda Angus;80.0;Sensibilidade a variações de temperatura;Baby Beef Angus Oba;Uso Equipamentos de Maturação;3000;Shop. Market Place;2024;janeiro;quinta-feira;239.8;160.0
2024-05-21;2;Mercearia;Massas Frescas;Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g;34.99;Bella Pasta;23.0;Sensibilidade a variações de temperatura;Tortellini Massa Italiana;Congelamento Parcial;100;Shop. Market Place;2024;maio;terça-feira;69.98;46.0
2024-05-23;2;Frios e Embutidos;Queijos;Queijo Mozzarella Oba Bem Querer Bufala 160g;14.99;Lactobom;9.5;Sensibilidade a variações de temperatura;Queijo Mozzarella Oba;Porcionamento de Produtos;50;Morumbi;2024;maio;quinta-feira;29.98;19.0
2024-02-05;2;Açougue;Miolo da Alcatra;Baby Beef Angus Oba Reserve Kg;119.9;Fazenda Angus;80.0;Sensibilidade a variações de temperatura;Baby Beef Angus Oba;Uso Equipamentos de Maturação;3000;Morumbi;2024;fevereiro;segunda-feira;239.8;160.0
2024-09-11;2;Açougue;Miolo da Alcatra;Baby Beef Angus Oba Reserve Kg;119.9;Fazenda Angus;80.0;Sensibilidade a variações de temperatura;Baby Beef Angus Oba;Uso Equipamentos de Maturação;3000;Itaim Bibi;2024;setembro;quarta-feira;239.8;160.0
2024-01-19;2;Açougue;Miolo da Alcatra;Baby Beef Angus Oba Reserve Kg;119.9;Fazenda Angus;80.0;Sensibilidade a variações de temperatura;Baby Beef Angus Oba;Uso Equipamentos de Maturação;3000;Shop. Market Place;2024;janeiro;sexta-feira;239.8;160.0
2024-12-23;2;Açougue;Filé Mignon;Filé Mignon Bovino Com Cordão Peça A Vácuo Kg;89.99;Fazenda Angus;60.0;Sensibilidade a variações de temperatura;Filé Mignon Bovino Com Cordão;Skin Pack;4000;Shop. Market Place;2024;dezembro;segunda-feira;179.98;120.0
2024-05-28;2;Mercearia;Massas Frescas;Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g;34.99;Bella Pasta;23.0;Sensibilidade a variações de temperatura;Tortellini Massa Italiana;Congelamento Parcial;100;Morumbi;2024;maio;terça-feira;69.98;46.0
2024-02-07;2;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;fevereiro;quarta-feira;73.98;45.0
2024-10-28;2;Açougue;Miolo da Alcatra;Baby Beef Angus Oba Reserve Kg;119.9;Fazenda Angus;80.0;Sensibilidade a variações de temperatura;Baby Beef Angus Oba;Uso Equipamentos de Maturação;3000;Morumbi;2024;outubro;segunda-feira;239.8;160.0
2024-10-26;2;Mercearia;Massas Frescas;Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g;34.99;Bella Pasta;23.0;Sensibilidade a variações de temperatura;Tortellini Massa Italiana;Congelamento Parcial;100;Shop. Market Place;2024;outubro;sábado;69.98;46.0
2024-07-28;2;Laticínios;Manteigas;Manteiga Pote Com Sal Aviação 200g;17.99;Delícia Láctea;11.5;Sensibilidade a variações de temperatura;Manteiga Pote Com Sal;Uso de Sistema e Controles IA;10000;Morumbi;2024;julho;domingo;35.98;23.0
2024-12-20;2;Laticínios;Manteigas;Manteiga Pote Com Sal Aviação 200g;17.99;Delícia Láctea;11.5;Sensibilidade a variações de temperatura;Manteiga Pote Com Sal;Uso de Sistema e Controles IA;10000;Morumbi;2024;dezembro;sexta-feira;35.98;23.0
2024-01-21;2;Frios e Embutidos;Queijos;Queijo Mozzarella Oba Bem Querer Bufala 160g;14.99;Lactobom;9.5;Sensibilidade a variações de temperatura;Queijo Mozzarella Oba;Porcionamento de Produtos;50;Shop. Market Place;2024;janeiro;domingo;29.98;19.0
2024-02-28;2;Mercearia;Massas Frescas;Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g;34.99;Bella Pasta;23.0;Sensibilidade a variações de temperatura;Tortellini Massa Italiana;Congelamento Parcial;100;Shop. Market Place;2024;fevereiro;quarta-feira;69.98;46.0
2024-07-28;2;Frios e Embutidos;Queijos;Queijo Mozzarella Oba Bem Querer Bufala 160g;14.99;Lactobom;9.5;Sensibilidade a variações de temperatura;Queijo Mozzarella Oba;Porcionamento de Produtos;50;Morumbi;2024;julho;domingo;29.98;19.0
2024-07-16;2;Açougue;Miolo da Alcatra;Baby Beef Angus Oba Reserve Kg;119.9;Fazenda Angus;80.0;Sensibilidade a variações de temperatura;Baby Beef Angus Oba;Uso Equipamentos de Maturação;3000;Shop. Market Place;2024;julho;terça-feira;239.8;160.0
2024-02-04;2;Laticínios;Iogurtes;Iogurte Grego Integral 4% Yorgus 500 G;36.99;Delícia Láctea;22.5;Sensibilidade a variações de temperatura;Iogurte Grego Integral;Compra de equipamentos;2000;Itaim Bibi;2024;fevereiro;domingo;73.98;45.0
2024-07-22;2;Mercearia;Massas Frescas;Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g;34.99;Bella Pasta;23.0;Sensibilidade a variações de temperatura;Tortellini Massa Italiana;Congelamento Parcial;100;Shop. Market Place;2024;julho;segunda-feira;69.98;46.0
2024-11-08;2;Frios e Embutidos;Queijos;Queijo Mozzarella Oba Bem Querer Bufala 160g;14.99;Lactobom;9.5;Sensibilidade a variações de temperatura;Queijo Mozzarella Oba;Porcionamento de Produtos;50;Morumbi;2024;novembro;sexta-feira;29.98;19.0
2024-04-28;2;Açougue;Filé Mignon;Filé Mignon Bovino Com Cordão Peça A Vácuo Kg;89.99;Fazenda Angus;60.0;Sensibilidade a variações de temperatura;Filé Mignon Bovino Com Cordão;Skin Pack;4000;Itaim Bibi;2024;abril;domingo;179.98;120.0
2024-08-16;2;Laticínios;Manteigas;Manteiga Pote Com Sal Aviação 200g;17.99;Delícia Láctea;11.5;Sensibilidade a variações de temperatura;Manteiga Pote Com Sal;Uso de Sistema e Controles IA;10000;Shop. Market Place;2024;agosto;sexta-feira;35.98;23.0
2024-02-04;2;Açougue;Filé Mignon;Filé Mignon Bovino Com Cordão Peça A Vácuo Kg;89.99;Fazenda Angus;60.0;Sensibilidade a variações de temperatura;Filé Mignon Bovino Com Cordão;Skin Pack;4000;Shop. Market Place;2024;fevereiro;domingo;179.98;120.0
2024-01-21;2;Mercearia;Massas Frescas;Tortellini Massa Italiana Al Prosc Di Parma Bertagni 250g;34.99;Bella Pasta;23.0;Sensibilidade a variações de temperatura;Tortellini Massa Italiana;Congelamento Parcial;100;Morumbi;2024;janeiro;domingo;69.98;46.0
2024-09-09;2;Laticínios;Manteigas;Manteiga Pote Com Sal Aviação 200g;17.99;Delícia Láctea;11.5;Sensibilidade a variações de temperatura;Manteiga Pote Com Sal;Uso de Sistema e Controles IA;10000;Morumbi;2024;setembro;segunda-feira;35.98;23.0
